MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=15
   0/15 UIDs ineligible because on shortlist for births. 
   2,    9 : rejected. changed_loss  4.126e-02   merged_size 918.  
   2,    8 : rejected. changed_loss  1.622e-02   merged_size 912.  
   1,    7 : rejected. changed_loss  3.591e-02   merged_size 881.  
   3,    7 : rejected. changed_loss  2.330e-02   merged_size 874.  
   6,    7 : rejected. changed_loss  4.772e-02   merged_size 861.  
   4,    7 : rejected. changed_loss  3.426e-02   merged_size 850.  
   1,    9 : rejected. changed_loss  1.867e-02   merged_size 846.  
   1,    8 : rejected. changed_loss  3.303e-02   merged_size 840.  
   3,    9 : rejected. changed_loss  1.926e-02   merged_size 839.  
   3,    8 : rejected. changed_loss  4.763e-02   merged_size 833.  
   6,    9 : rejected. changed_loss  5.505e-02   merged_size 826.  
   6,    8 : rejected. changed_loss  2.914e-02   merged_size 819.  
   4,    9 : rejected. changed_loss  4.195e-02   merged_size 815.  
   4,    8 : rejected. changed_loss  3.182e-02   merged_size 809.  
   5,   11 : rejected. changed_loss  4.228e-02   merged_size 736.  
   5,   10 : rejected. changed_loss  3.435e-02   merged_size 675.  
MERGE @ lap 90.00 : 0/22 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 90.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 9.040e+02, size 446. 457.
   2,   11 : pair_score 8.588e+02, size 580. 278.
   5,    7 : pair_score 8.304e+02, size 457. 373.
   2,   10 : pair_score 7.983e+02, size 580. 218.
   5,    9 : pair_score 7.956e+02, size 457. 338.
   5,    8 : pair_score 7.894e+02, size 457. 331.
   1,   11 : pair_score 7.872e+02, size 508. 278.
   3,   11 : pair_score 7.803e+02, size 501. 278.
   6,   11 : pair_score 7.666e+02, size 487. 278.
   4,   11 : pair_score 7.562e+02, size 477. 278.
   1,   10 : pair_score 7.267e+02, size 508. 218.
   3,   10 : pair_score 7.198e+02, size 501. 218.
   6,   10 : pair_score 7.061e+02, size 487. 218.
   4,   10 : pair_score 6.957e+02, size 477. 218.
EVALUATING merges at lap 91.00
   0,    5 : rejected. changed_loss  1.975e-02   merged_size 904.  
   2,   11 : rejected. changed_loss  3.931e-02   merged_size 859.  
   5,    7 : rejected. changed_loss  2.267e-02   merged_size 830.  
   2,   10 : rejected. changed_loss  3.387e-02   merged_size 797.  
   5,    9 : rejected. changed_loss  2.916e-02   merged_size 795.  
   5,    8 : rejected. changed_loss  3.876e-02   merged_size 789.  
   1,   11 : rejected. changed_loss  4.544e-02   merged_size 787.  
   3,   11 : rejected. changed_loss  4.976e-02   merged_size 780.  
   6,   11 : rejected. changed_loss  4.498e-02   merged_size 767.  
   4,   11 : rejected. changed_loss  4.390e-02   merged_size 756.  
   1,   10 : rejected. changed_loss  3.593e-02   merged_size 726.  
   3,   10 : rejected. changed_loss  3.723e-02   merged_size 719.  
   6,   10 : rejected. changed_loss  3.993e-02   merged_size 705.  
   4,   10 : rejected. changed_loss  3.872e-02   merged_size 695.  
MERGE @ lap 91.00 : 0/14 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 91.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 92.00: No promising candidates, so no attempts.
PLANNING merges at lap 92.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   7/66 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    9 : pair_score 7.849e+02, size 446. 338.
   7,    9 : pair_score 7.114e+02, size 373. 338.
   0,   10 : pair_score 6.636e+02, size 446. 217.
   7,   10 : pair_score 5.901e+02, size 373. 217.
   9,   10 : pair_score 5.553e+02, size 338. 217.
   8,   10 : pair_score 5.490e+02, size 331. 217.
  10,   11 : pair_score 4.966e+02, size 217. 279.
EVALUATING merges at lap 93.00
   0,    9 : rejected. changed_loss  2.045e-02   merged_size 784.  
   7,    9 : rejected. changed_loss  1.780e-02   merged_size 711.  
   0,   10 : rejected. changed_loss  2.929e-02   merged_size 663.  
   7,   10 : rejected. changed_loss  2.869e-02   merged_size 589.  
   9,   10 : rejected. changed_loss  2.887e-02   merged_size 555.  
   8,   10 : rejected. changed_loss  2.780e-02   merged_size 548.  
  10,   11 : rejected. changed_loss  3.163e-03   merged_size 496.  
MERGE @ lap 93.00 : 0/7 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 93.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 94.00: No promising candidates, so no attempts.
PLANNING merges at lap 94.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   23/66 pairs eligible. 43 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    2 : pair_score 1.089e+03, size 508. 580.
   2,    3 : pair_score 1.082e+03, size 580. 501.
   2,    6 : pair_score 1.068e+03, size 580. 487.
   2,    4 : pair_score 1.058e+03, size 580. 477.
   2,    5 : pair_score 1.038e+03, size 580. 457.
   1,    3 : pair_score 1.010e+03, size 508. 501.
   1,    6 : pair_score 9.966e+02, size 508. 487.
   3,    6 : pair_score 9.897e+02, size 501. 487.
   1,    4 : pair_score 9.863e+02, size 508. 477.
   3,    4 : pair_score 9.793e+02, size 501. 477.
   1,    5 : pair_score 9.660e+02, size 508. 457.
   4,    6 : pair_score 9.656e+02, size 477. 487.
   3,    5 : pair_score 9.591e+02, size 501. 457.
   5,    6 : pair_score 9.454e+02, size 457. 487.
   4,    5 : pair_score 9.350e+02, size 477. 457.
   0,    7 : pair_score 8.197e+02, size 446. 373.
   0,    8 : pair_score 7.786e+02, size 446. 331.
   0,   11 : pair_score 7.266e+02, size 446. 280.
   7,    8 : pair_score 7.050e+02, size 373. 331.
   8,    9 : pair_score 6.704e+02, size 331. 338.
   7,   11 : pair_score 6.531e+02, size 373. 280.
   9,   11 : pair_score 6.184e+02, size 338. 280.
   8,   11 : pair_score 6.120e+02, size 331. 280.
EVALUATING merges at lap 95.00
   1,    2 : rejected. changed_loss  3.040e-02   merged_size 1088  
   2,    3 : rejected. changed_loss  5.380e-02   merged_size 1081  
   2,    6 : rejected. changed_loss  3.954e-02   merged_size 1068  
   2,    4 : rejected. changed_loss  2.844e-02   merged_size 1057  
   2,    5 : rejected. changed_loss  4.129e-02   merged_size 1037  
   1,    3 : rejected. changed_loss  3.559e-02   merged_size 1010  
   1,    6 : rejected. changed_loss  4.612e-02   merged_size 996.  
   3,    6 : rejected. changed_loss  4.996e-02   merged_size 989.  
   1,    4 : rejected. changed_loss  3.768e-02   merged_size 986.  
   3,    4 : rejected. changed_loss  4.527e-02   merged_size 979.  
   1,    5 : rejected. changed_loss  4.051e-02   merged_size 966.  
   4,    6 : rejected. changed_loss  3.318e-02   merged_size 965.  
   3,    5 : rejected. changed_loss  1.581e-02   merged_size 959.  
   5,    6 : rejected. changed_loss  4.446e-02   merged_size 945.  
   4,    5 : rejected. changed_loss  3.436e-02   merged_size 935.  
   0,    7 : rejected. changed_loss  3.033e-02   merged_size 819.  
   0,    8 : rejected. changed_loss  3.018e-02   merged_size 778.  
   0,   11 : rejected. changed_loss  3.793e-02   merged_size 726.  
   7,    8 : rejected. changed_loss  3.350e-02   merged_size 705.  
   8,    9 : rejected. changed_loss  5.254e-02   merged_size 670.  
   7,   11 : rejected. changed_loss  3.567e-02   merged_size 653.  
   9,   11 : rejected. changed_loss  4.150e-02   merged_size 618.  
   8,   11 : rejected. changed_loss  3.124e-02   merged_size 612.  
MERGE @ lap 95.00 : 0/23 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 95.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   22/66 pairs eligible. 44 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.027e+03, size 446. 580.
   0,    1 : pair_score 9.552e+02, size 446. 508.
   2,    7 : pair_score 9.532e+02, size 580. 373.
   0,    3 : pair_score 9.483e+02, size 446. 501.
   0,    6 : pair_score 9.345e+02, size 446. 487.
   0,    4 : pair_score 9.242e+02, size 446. 477.
   2,    9 : pair_score 9.187e+02, size 580. 338.
   2,    8 : pair_score 9.122e+02, size 580. 331.
   1,    7 : pair_score 8.817e+02, size 508. 373.
   3,    7 : pair_score 8.748e+02, size 501. 373.
   6,    7 : pair_score 8.610e+02, size 487. 373.
   4,    7 : pair_score 8.507e+02, size 477. 373.
   1,    9 : pair_score 8.471e+02, size 508. 338.
   1,    8 : pair_score 8.406e+02, size 508. 331.
   3,    9 : pair_score 8.402e+02, size 501. 338.
   3,    8 : pair_score 8.337e+02, size 501. 331.
   6,    9 : pair_score 8.265e+02, size 487. 338.
   6,    8 : pair_score 8.199e+02, size 487. 331.
   4,    9 : pair_score 8.161e+02, size 477. 338.
   4,    8 : pair_score 8.096e+02, size 477. 331.
   5,   11 : pair_score 7.375e+02, size 457. 280.
   5,   10 : pair_score 6.736e+02, size 457. 216.
EVALUATING merges at lap 96.00
   0,    2 : rejected. changed_loss  2.573e-02   merged_size 1026  
   0,    1 : rejected. changed_loss  2.523e-02   merged_size 955.  
   2,    7 : rejected. changed_loss  3.990e-02   merged_size 953.  
   0,    3 : rejected. changed_loss  2.769e-02   merged_size 948.  
   0,    6 : rejected. changed_loss  4.072e-02   merged_size 934.  
   0,    4 : rejected. changed_loss  3.223e-02   merged_size 924.  
   2,    9 : rejected. changed_loss  4.130e-02   merged_size 918.  
   2,    8 : rejected. changed_loss  1.622e-02   merged_size 912.  
   1,    7 : rejected. changed_loss  3.591e-02   merged_size 881.  
   3,    7 : rejected. changed_loss  2.331e-02   merged_size 874.  
   6,    7 : rejected. changed_loss  4.771e-02   merged_size 860.  
   4,    7 : rejected. changed_loss  3.426e-02   merged_size 850.  
   1,    9 : rejected. changed_loss  1.869e-02   merged_size 847.  
   1,    8 : rejected. changed_loss  3.303e-02   merged_size 840.  
   3,    9 : rejected. changed_loss  1.929e-02   merged_size 840.  
   3,    8 : rejected. changed_loss  4.763e-02   merged_size 833.  
   6,    9 : rejected. changed_loss  5.509e-02   merged_size 826.  
   6,    8 : rejected. changed_loss  2.914e-02   merged_size 819.  
   4,    9 : rejected. changed_loss  4.198e-02   merged_size 816.  
   4,    8 : rejected. changed_loss  3.182e-02   merged_size 809.  
   5,   11 : rejected. changed_loss  4.247e-02   merged_size 737.  
   5,   10 : rejected. changed_loss  3.410e-02   merged_size 673.  
MERGE @ lap 96.00 : 0/22 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 96.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 9.040e+02, size 446. 457.
   2,   11 : pair_score 8.604e+02, size 580. 280.
   5,    7 : pair_score 8.305e+02, size 457. 373.
   2,   10 : pair_score 7.962e+02, size 580. 216.
   5,    9 : pair_score 7.960e+02, size 457. 338.
   5,    8 : pair_score 7.894e+02, size 457. 331.
   1,   11 : pair_score 7.889e+02, size 508. 280.
   3,   11 : pair_score 7.820e+02, size 501. 280.
   6,   11 : pair_score 7.682e+02, size 487. 280.
   4,   11 : pair_score 7.579e+02, size 477. 280.
   1,   10 : pair_score 7.246e+02, size 508. 216.
   3,   10 : pair_score 7.177e+02, size 501. 216.
   6,   10 : pair_score 7.039e+02, size 487. 216.
   4,   10 : pair_score 6.936e+02, size 477. 216.
EVALUATING merges at lap 97.00
   0,    5 : rejected. changed_loss  1.974e-02   merged_size 904.  
   2,   11 : rejected. changed_loss  3.943e-02   merged_size 860.  
   5,    7 : rejected. changed_loss  2.267e-02   merged_size 830.  
   2,   10 : rejected. changed_loss  3.381e-02   merged_size 795.  
   5,    9 : rejected. changed_loss  2.922e-02   merged_size 796.  
   5,    8 : rejected. changed_loss  3.876e-02   merged_size 789.  
   1,   11 : rejected. changed_loss  4.560e-02   merged_size 789.  
   3,   11 : rejected. changed_loss  4.993e-02   merged_size 782.  
   6,   11 : rejected. changed_loss  4.510e-02   merged_size 768.  
   4,   11 : rejected. changed_loss  4.402e-02   merged_size 758.  
   1,   10 : rejected. changed_loss  3.582e-02   merged_size 724.  
   3,   10 : rejected. changed_loss  3.705e-02   merged_size 717.  
   6,   10 : rejected. changed_loss  3.978e-02   merged_size 703.  
   4,   10 : rejected. changed_loss  3.861e-02   merged_size 693.  
MERGE @ lap 97.00 : 0/14 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 97.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 98.00: No promising candidates, so no attempts.
PLANNING merges at lap 98.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   7/66 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    9 : pair_score 7.854e+02, size 446. 338.
   7,    9 : pair_score 7.118e+02, size 373. 338.
   0,   10 : pair_score 6.621e+02, size 446. 215.
   7,   10 : pair_score 5.886e+02, size 373. 215.
   9,   10 : pair_score 5.543e+02, size 338. 215.
   8,   10 : pair_score 5.475e+02, size 331. 215.
  10,   11 : pair_score 4.961e+02, size 215. 280.
EVALUATING merges at lap 99.00
   0,    9 : rejected. changed_loss  2.049e-02   merged_size 785.  
   7,    9 : rejected. changed_loss  1.781e-02   merged_size 711.  
   0,   10 : rejected. changed_loss  2.922e-02   merged_size 661.  
   7,   10 : rejected. changed_loss  2.854e-02   merged_size 588.  
   9,   10 : rejected. changed_loss  2.874e-02   merged_size 554.  
   8,   10 : rejected. changed_loss  2.776e-02   merged_size 547.  
  10,   11 : rejected. changed_loss  3.218e-03   merged_size 495.  
MERGE @ lap 99.00 : 0/7 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 99.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 100.00: No promising candidates, so no attempts.
PLANNING merges at lap 100.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   23/66 pairs eligible. 43 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    2 : pair_score 1.089e+03, size 508. 580.
   2,    3 : pair_score 1.082e+03, size 580. 501.
   2,    6 : pair_score 1.068e+03, size 580. 487.
   2,    4 : pair_score 1.058e+03, size 580. 477.
   2,    5 : pair_score 1.038e+03, size 580. 457.
   1,    3 : pair_score 1.010e+03, size 508. 501.
   1,    6 : pair_score 9.966e+02, size 508. 487.
   3,    6 : pair_score 9.897e+02, size 501. 487.
   1,    4 : pair_score 9.863e+02, size 508. 477.
   3,    4 : pair_score 9.794e+02, size 501. 477.
   1,    5 : pair_score 9.661e+02, size 508. 457.
   4,    6 : pair_score 9.656e+02, size 477. 487.
   3,    5 : pair_score 9.592e+02, size 501. 457.
   5,    6 : pair_score 9.454e+02, size 457. 487.
   4,    5 : pair_score 9.351e+02, size 477. 457.
   0,    7 : pair_score 8.196e+02, size 446. 373.
   0,    8 : pair_score 7.786e+02, size 446. 331.
   0,   11 : pair_score 7.273e+02, size 446. 280.
   7,    8 : pair_score 7.050e+02, size 373. 331.
   8,    9 : pair_score 6.710e+02, size 331. 338.
   7,   11 : pair_score 6.538e+02, size 373. 280.
   9,   11 : pair_score 6.197e+02, size 338. 280.
   8,   11 : pair_score 6.128e+02, size 331. 280.
EVALUATING merges at lap 101.00
   1,    2 : rejected. changed_loss  3.039e-02   merged_size 1088  
   2,    3 : rejected. changed_loss  5.381e-02   merged_size 1081  
   2,    6 : rejected. changed_loss  3.954e-02   merged_size 1068  
   2,    4 : rejected. changed_loss  2.843e-02   merged_size 1057  
   2,    5 : rejected. changed_loss  4.129e-02   merged_size 1037  
   1,    3 : rejected. changed_loss  3.559e-02   merged_size 1010  
   1,    6 : rejected. changed_loss  4.612e-02   merged_size 996.  
   3,    6 : rejected. changed_loss  4.997e-02   merged_size 989.  
   1,    4 : rejected. changed_loss  3.768e-02   merged_size 986.  
   3,    4 : rejected. changed_loss  4.528e-02   merged_size 979.  
   1,    5 : rejected. changed_loss  4.051e-02   merged_size 966.  
   4,    6 : rejected. changed_loss  3.319e-02   merged_size 965.  
   3,    5 : rejected. changed_loss  1.581e-02   merged_size 959.  
   5,    6 : rejected. changed_loss  4.446e-02   merged_size 945.  
   4,    5 : rejected. changed_loss  3.436e-02   merged_size 935.  
   0,    7 : rejected. changed_loss  3.033e-02   merged_size 819.  
   0,    8 : rejected. changed_loss  3.018e-02   merged_size 778.  
   0,   11 : rejected. changed_loss  3.802e-02   merged_size 727.  
   7,    8 : rejected. changed_loss  3.349e-02   merged_size 704.  
   8,    9 : rejected. changed_loss  5.255e-02   merged_size 670.  
   7,   11 : rejected. changed_loss  3.574e-02   merged_size 653.  
   9,   11 : rejected. changed_loss  4.161e-02   merged_size 619.  
   8,   11 : rejected. changed_loss  3.129e-02   merged_size 612.  
MERGE @ lap 101.00 : 0/23 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 101.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   22/66 pairs eligible. 44 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.027e+03, size 446. 580.
   0,    1 : pair_score 9.552e+02, size 446. 508.
   2,    7 : pair_score 9.532e+02, size 580. 372.
   0,    3 : pair_score 9.483e+02, size 446. 501.
   0,    6 : pair_score 9.345e+02, size 446. 487.
   0,    4 : pair_score 9.242e+02, size 446. 477.
   2,    9 : pair_score 9.192e+02, size 580. 339.
   2,    8 : pair_score 9.122e+02, size 580. 331.
   1,    7 : pair_score 8.816e+02, size 508. 372.
   3,    7 : pair_score 8.747e+02, size 501. 372.
   6,    7 : pair_score 8.609e+02, size 487. 372.
   4,    7 : pair_score 8.506e+02, size 477. 372.
   1,    9 : pair_score 8.476e+02, size 508. 339.
   3,    9 : pair_score 8.407e+02, size 501. 339.
   1,    8 : pair_score 8.406e+02, size 508. 331.
   3,    8 : pair_score 8.337e+02, size 501. 331.
   6,    9 : pair_score 8.270e+02, size 487. 339.
   6,    8 : pair_score 8.199e+02, size 487. 331.
   4,    9 : pair_score 8.167e+02, size 477. 339.
   4,    8 : pair_score 8.096e+02, size 477. 331.
   5,   11 : pair_score 7.383e+02, size 457. 280.
   5,   10 : pair_score 6.724e+02, size 457. 214.
EVALUATING merges at lap 102.00
   0,    2 : rejected. changed_loss  2.573e-02   merged_size 1026  
   0,    1 : rejected. changed_loss  2.523e-02   merged_size 955.  
   2,    7 : rejected. changed_loss  3.990e-02   merged_size 953.  
   0,    3 : rejected. changed_loss  2.769e-02   merged_size 948.  
   0,    6 : rejected. changed_loss  4.072e-02   merged_size 934.  
   0,    4 : rejected. changed_loss  3.223e-02   merged_size 924.  
   2,    9 : rejected. changed_loss  4.135e-02   merged_size 919.  
   2,    8 : rejected. changed_loss  1.622e-02   merged_size 912.  
   1,    7 : rejected. changed_loss  3.590e-02   merged_size 881.  
   3,    7 : rejected. changed_loss  2.331e-02   merged_size 874.  
   6,    7 : rejected. changed_loss  4.771e-02   merged_size 860.  
   4,    7 : rejected. changed_loss  3.426e-02   merged_size 850.  
   1,    9 : rejected. changed_loss  1.870e-02   merged_size 847.  
   3,    9 : rejected. changed_loss  1.932e-02   merged_size 840.  
   1,    8 : rejected. changed_loss  3.303e-02   merged_size 840.  
   3,    8 : rejected. changed_loss  4.763e-02   merged_size 833.  
   6,    9 : rejected. changed_loss  5.514e-02   merged_size 826.  
   6,    8 : rejected. changed_loss  2.914e-02   merged_size 819.  
   4,    9 : rejected. changed_loss  4.202e-02   merged_size 816.  
   4,    8 : rejected. changed_loss  3.182e-02   merged_size 809.  
   5,   11 : rejected. changed_loss  4.256e-02   merged_size 738.  
   5,   10 : rejected. changed_loss  3.397e-02   merged_size 672.  
MERGE @ lap 102.00 : 0/22 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 102.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   14/66 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 9.040e+02, size 446. 457.
   2,   11 : pair_score 8.611e+02, size 580. 280.
   5,    7 : pair_score 8.305e+02, size 457. 372.
   5,    9 : pair_score 7.965e+02, size 457. 339.
   2,   10 : pair_score 7.950e+02, size 580. 214.
   1,   11 : pair_score 7.896e+02, size 508. 280.
   5,    8 : pair_score 7.895e+02, size 457. 331.
   3,   11 : pair_score 7.827e+02, size 501. 280.
   6,   11 : pair_score 7.689e+02, size 487. 280.
   4,   11 : pair_score 7.586e+02, size 477. 280.
   1,   10 : pair_score 7.235e+02, size 508. 214.
   3,   10 : pair_score 7.166e+02, size 501. 214.
   6,   10 : pair_score 7.028e+02, size 487. 214.
   4,   10 : pair_score 6.925e+02, size 477. 214.
EVALUATING merges at lap 103.00
   0,    5 : rejected. changed_loss  1.974e-02   merged_size 904.  
   2,   11 : rejected. changed_loss  3.950e-02   merged_size 861.  
   5,    7 : rejected. changed_loss  2.267e-02   merged_size 830.  
   5,    9 : rejected. changed_loss  2.927e-02   merged_size 796.  
   2,   10 : rejected. changed_loss  3.379e-02   merged_size 794.  
   1,   11 : rejected. changed_loss  4.569e-02   merged_size 789.  
   5,    8 : rejected. changed_loss  3.876e-02   merged_size 789.  
   3,   11 : rejected. changed_loss  5.002e-02   merged_size 782.  
   6,   11 : rejected. changed_loss  4.517e-02   merged_size 768.  
   4,   11 : rejected. changed_loss  4.409e-02   merged_size 758.  
   1,   10 : rejected. changed_loss  3.578e-02   merged_size 723.  
   3,   10 : rejected. changed_loss  3.696e-02   merged_size 716.  
   6,   10 : rejected. changed_loss  3.971e-02   merged_size 702.  
   4,   10 : rejected. changed_loss  3.856e-02   merged_size 692.  
MERGE @ lap 103.00 : 0/14 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 103.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 104.00: No promising candidates, so no attempts.
PLANNING merges at lap 104.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   7/66 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    9 : pair_score 7.856e+02, size 446. 339.
   7,    9 : pair_score 7.120e+02, size 372. 339.
   0,   10 : pair_score 6.613e+02, size 446. 214.
   7,   10 : pair_score 5.877e+02, size 372. 214.
   9,   10 : pair_score 5.538e+02, size 339. 214.
   8,   10 : pair_score 5.467e+02, size 331. 214.
  10,   11 : pair_score 4.958e+02, size 214. 281.
EVALUATING merges at lap 105.00
   0,    9 : rejected. changed_loss  2.050e-02   merged_size 785.  
   7,    9 : rejected. changed_loss  1.781e-02   merged_size 712.  
   0,   10 : rejected. changed_loss  2.918e-02   merged_size 661.  
   7,   10 : rejected. changed_loss  2.848e-02   merged_size 587.  
   9,   10 : rejected. changed_loss  2.866e-02   merged_size 553.  
   8,   10 : rejected. changed_loss  2.774e-02   merged_size 546.  
  10,   11 : rejected. changed_loss  3.235e-03   merged_size 495.  
MERGE @ lap 105.00 : 0/7 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 105.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   0/66 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 106.00: No promising candidates, so no attempts.
PLANNING merges at lap 106.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   23/66 pairs eligible. 43 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    2 : pair_score 1.089e+03, size 508. 580.
   2,    3 : pair_score 1.082e+03, size 580. 501.
   2,    6 : pair_score 1.068e+03, size 580. 487.
   2,    4 : pair_score 1.058e+03, size 580. 477.
   2,    5 : pair_score 1.038e+03, size 580. 457.
   1,    3 : pair_score 1.010e+03, size 508. 501.
   1,    6 : pair_score 9.966e+02, size 508. 487.
   3,    6 : pair_score 9.897e+02, size 501. 487.
   1,    4 : pair_score 9.863e+02, size 508. 477.
   3,    4 : pair_score 9.794e+02, size 501. 477.
   1,    5 : pair_score 9.661e+02, size 508. 457.
   4,    6 : pair_score 9.656e+02, size 477. 487.
   3,    5 : pair_score 9.592e+02, size 501. 457.
   5,    6 : pair_score 9.454e+02, size 457. 487.
   4,    5 : pair_score 9.351e+02, size 477. 457.
   0,    7 : pair_score 8.195e+02, size 446. 372.
   0,    8 : pair_score 7.785e+02, size 446. 331.
   0,   11 : pair_score 7.277e+02, size 446. 281.
   7,    8 : pair_score 7.050e+02, size 372. 331.
   8,    9 : pair_score 6.710e+02, size 331. 339.
   7,   11 : pair_score 6.541e+02, size 372. 281.
   9,   11 : pair_score 6.202e+02, size 339. 281.
   8,   11 : pair_score 6.131e+02, size 331. 281.
EVALUATING merges at lap 107.00
   1,    2 : rejected. changed_loss  3.039e-02   merged_size 1088  
   2,    3 : rejected. changed_loss  5.381e-02   merged_size 1081  
   2,    6 : rejected. changed_loss  3.953e-02   merged_size 1068  
   2,    4 : rejected. changed_loss  2.843e-02   merged_size 1057  
   2,    5 : rejected. changed_loss  4.129e-02   merged_size 1037  
   1,    3 : rejected. changed_loss  3.559e-02   merged_size 1010  
   1,    6 : rejected. changed_loss  4.612e-02   merged_size 996.  
   3,    6 : rejected. changed_loss  4.997e-02   merged_size 989.  
   1,    4 : rejected. changed_loss  3.768e-02   merged_size 986.  
   3,    4 : rejected. changed_loss  4.528e-02   merged_size 979.  
   1,    5 : rejected. changed_loss  4.051e-02   merged_size 966.  
   4,    6 : rejected. changed_loss  3.319e-02   merged_size 965.  
   3,    5 : rejected. changed_loss  1.581e-02   merged_size 959.  
   5,    6 : rejected. changed_loss  4.446e-02   merged_size 945.  
   4,    5 : rejected. changed_loss  3.436e-02   merged_size 935.  
   0,    7 : rejected. changed_loss  3.033e-02   merged_size 819.  
   0,    8 : rejected. changed_loss  3.018e-02   merged_size 778.  
   0,   11 : rejected. changed_loss  3.805e-02   merged_size 727.  
   7,    8 : rejected. changed_loss  3.349e-02   merged_size 704.  
   8,    9 : rejected. changed_loss  5.256e-02   merged_size 671.  
   7,   11 : rejected. changed_loss  3.577e-02   merged_size 654.  
   9,   11 : rejected. changed_loss  4.165e-02   merged_size 620.  
   8,   11 : rejected. changed_loss  3.131e-02   merged_size 613.  
MERGE @ lap 107.00 : 0/23 accepted. Ndiff 0.00. 0 skipped.
MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=12
