MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=16
   0/16 UIDs ineligible because on shortlist for births. 
   8,   11 : rejected. changed_loss  1.093e-02   merged_size 503.  
   8,  174 : rejected. changed_loss  2.440e-02   merged_size 438.  
  11,  174 : rejected. changed_loss  2.185e-02   merged_size 372.  
  10,  174 : rejected. changed_loss  1.650e-02   merged_size 346.  
MERGE @ lap 47.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 47.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    7 : pair_score 9.890e+02, size 531. 457.
   0,    4 : pair_score 9.653e+02, size 531. 433.
   2,    7 : pair_score 9.617e+02, size 504. 457.
   2,    4 : pair_score 9.381e+02, size 504. 433.
   1,    7 : pair_score 9.379e+02, size 480. 457.
   3,    7 : pair_score 9.164e+02, size 459. 457.
   1,    4 : pair_score 9.143e+02, size 480. 433.
   3,    4 : pair_score 8.927e+02, size 459. 433.
   0,    8 : pair_score 8.165e+02, size 531. 284.
   2,    8 : pair_score 7.892e+02, size 504. 284.
   1,    8 : pair_score 7.655e+02, size 480. 284.
   0,   11 : pair_score 7.507e+02, size 531. 218.
   3,    8 : pair_score 7.439e+02, size 459. 284.
   2,   11 : pair_score 7.234e+02, size 504. 218.
   1,   11 : pair_score 6.996e+02, size 480. 218.
   0,  174 : pair_score 6.854e+02, size 531. 153.
   3,   11 : pair_score 6.781e+02, size 459. 218.
   2,  174 : pair_score 6.581e+02, size 504. 153.
   6,   12 : pair_score 6.441e+02, size 453. 190.
   1,  174 : pair_score 6.343e+02, size 480. 153.
   3,  174 : pair_score 6.128e+02, size 459. 153.
   6,  174 : pair_score 6.072e+02, size 453. 153.
  10,  173 : pair_score 5.620e+02, size 192. 368.
  12,  173 : pair_score 5.595e+02, size 190. 368.
   9,   11 : pair_score 4.887e+02, size 269. 218.
  10,   12 : pair_score 3.835e+02, size 192. 190.
EVALUATING merges at lap 48.00
   0,    7 : rejected. changed_loss  4.369e-02   merged_size 988.  
   0,    4 : rejected. changed_loss  4.805e-02   merged_size 965.  
   2,    7 : rejected. changed_loss  3.388e-02   merged_size 961.  
   2,    4 : rejected. changed_loss  3.541e-02   merged_size 937.  
   1,    7 : rejected. changed_loss  2.276e-02   merged_size 937.  
   3,    7 : rejected. changed_loss  4.599e-02   merged_size 916.  
   1,    4 : rejected. changed_loss  4.436e-02   merged_size 914.  
   3,    4 : rejected. changed_loss  3.303e-02   merged_size 892.  
   0,    8 : rejected. changed_loss  3.588e-02   merged_size 816.  
   2,    8 : rejected. changed_loss  4.474e-02   merged_size 789.  
   1,    8 : rejected. changed_loss  3.899e-02   merged_size 765.  
   0,   11 : rejected. changed_loss  3.474e-02   merged_size 750.  
   3,    8 : rejected. changed_loss  4.784e-02   merged_size 743.  
   2,   11 : rejected. changed_loss  3.448e-02   merged_size 723.  
   1,   11 : rejected. changed_loss  3.369e-02   merged_size 699.  
   0,  174 : rejected. changed_loss  2.078e-02   merged_size 685.  
   3,   11 : rejected. changed_loss  4.315e-02   merged_size 678.  
   2,  174 : rejected. changed_loss  2.492e-02   merged_size 658.  
   6,   12 : rejected. changed_loss  2.040e-02   merged_size 644.  
   1,  174 : rejected. changed_loss  1.864e-02   merged_size 634.  
   3,  174 : rejected. changed_loss  2.213e-02   merged_size 612.  
   6,  174 : rejected. changed_loss  2.703e-02   merged_size 607.  
  10,  173 : rejected. changed_loss  3.895e-02   merged_size 561.  
  12,  173 : rejected. changed_loss  2.922e-02   merged_size 559.  
   9,   11 : rejected. changed_loss  2.950e-02   merged_size 488.  
  10,   12 : rejected. changed_loss  1.306e-02   merged_size 383.  
MERGE @ lap 48.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 48.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   13/91 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,    7 : pair_score 9.108e+02, size 453. 457.
   4,    6 : pair_score 8.872e+02, size 433. 453.
   6,    8 : pair_score 7.384e+02, size 453. 284.
   0,   10 : pair_score 7.247e+02, size 531. 192.
   6,    9 : pair_score 7.234e+02, size 453. 269.
   0,   12 : pair_score 7.223e+02, size 531. 190.
   2,   10 : pair_score 6.974e+02, size 504. 192.
   2,   12 : pair_score 6.949e+02, size 504. 190.
   1,   10 : pair_score 6.737e+02, size 480. 192.
   6,   11 : pair_score 6.726e+02, size 453. 218.
   1,   12 : pair_score 6.712e+02, size 480. 190.
   3,   10 : pair_score 6.521e+02, size 459. 192.
   3,   12 : pair_score 6.497e+02, size 459. 190.
EVALUATING merges at lap 49.00
   6,    7 : rejected. changed_loss  2.913e-02   merged_size 910.  
   4,    6 : rejected. changed_loss  2.883e-02   merged_size 887.  
   6,    8 : rejected. changed_loss  3.442e-02   merged_size 738.  
   0,   10 : rejected. changed_loss  2.840e-02   merged_size 724.  
   6,    9 : rejected. changed_loss  2.814e-02   merged_size 723.  
   0,   12 : rejected. changed_loss  1.819e-02   merged_size 722.  
   2,   10 : rejected. changed_loss  3.814e-02   merged_size 697.  
   2,   12 : rejected. changed_loss  2.684e-02   merged_size 694.  
   1,   10 : rejected. changed_loss  2.178e-02   merged_size 673.  
   6,   11 : rejected. changed_loss  3.104e-02   merged_size 672.  
   1,   12 : rejected. changed_loss  2.449e-02   merged_size 671.  
   3,   10 : rejected. changed_loss  2.002e-02   merged_size 652.  
   3,   12 : rejected. changed_loss  3.404e-02   merged_size 649.  
MERGE @ lap 49.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 49.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   18/91 pairs eligible. 73 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,  173 : pair_score 9.007e+02, size 531. 368.
   2,  173 : pair_score 8.733e+02, size 504. 368.
   1,  173 : pair_score 8.497e+02, size 480. 368.
   3,  173 : pair_score 8.281e+02, size 459. 368.
   7,  173 : pair_score 8.262e+02, size 457. 368.
   7,    9 : pair_score 7.269e+02, size 457. 269.
   4,    9 : pair_score 7.033e+02, size 433. 269.
   7,   10 : pair_score 6.502e+02, size 457. 192.
   7,   12 : pair_score 6.478e+02, size 457. 190.
   4,   10 : pair_score 6.266e+02, size 433. 192.
   4,   12 : pair_score 6.242e+02, size 433. 190.
   8,    9 : pair_score 5.545e+02, size 284. 269.
   8,   10 : pair_score 4.778e+02, size 284. 192.
   8,   12 : pair_score 4.754e+02, size 284. 190.
   9,   10 : pair_score 4.627e+02, size 269. 192.
   9,   12 : pair_score 4.603e+02, size 269. 190.
  10,   11 : pair_score 4.119e+02, size 192. 218.
  11,   12 : pair_score 4.096e+02, size 218. 190.
EVALUATING merges at lap 50.00
   0,  173 : rejected. changed_loss  2.939e-02   merged_size 900.  
   2,  173 : rejected. changed_loss  3.322e-02   merged_size 873.  
   1,  173 : rejected. changed_loss  4.354e-02   merged_size 849.  
   3,  173 : rejected. changed_loss  4.682e-02   merged_size 828.  
   7,  173 : rejected. changed_loss  3.401e-02   merged_size 826.  
   7,    9 : rejected. changed_loss  4.181e-02   merged_size 726.  
   4,    9 : rejected. changed_loss  2.808e-02   merged_size 703.  
   7,   10 : rejected. changed_loss  3.453e-02   merged_size 650.  
   7,   12 : rejected. changed_loss  2.153e-02   merged_size 647.  
   4,   10 : rejected. changed_loss  1.632e-02   merged_size 626.  
   4,   12 : rejected. changed_loss  1.709e-02   merged_size 624.  
   8,    9 : rejected. changed_loss  3.013e-02   merged_size 554.  
   8,   10 : rejected. changed_loss  3.325e-02   merged_size 477.  
   8,   12 : rejected. changed_loss  3.039e-02   merged_size 475.  
   9,   10 : rejected. changed_loss  2.190e-03   merged_size 462.  
   9,   12 : rejected. changed_loss  2.808e-02   merged_size 460.  
  10,   11 : rejected. changed_loss  3.059e-02   merged_size 411.  
  11,   12 : rejected. changed_loss  2.447e-02   merged_size 409.  
MERGE @ lap 50.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 50.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 173,  174 : pair_score 5.226e+02, size 369. 153.
   9,  174 : pair_score 4.234e+02, size 269. 153.
  12,  174 : pair_score 3.443e+02, size 190. 153.
EVALUATING merges at lap 51.00
 173,  174 : rejected. changed_loss  4.466e-03   merged_size 522.  
   9,  174 : rejected. changed_loss  2.414e-02   merged_size 423.  
  12,  174 : rejected. changed_loss  1.200e-02   merged_size 344.  
MERGE @ lap 51.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 51.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,  173 : pair_score 8.227e+02, size 453. 369.
   4,  173 : pair_score 8.026e+02, size 433. 369.
   6,   10 : pair_score 6.466e+02, size 453. 192.
EVALUATING merges at lap 52.00
   6,  173 : rejected. changed_loss  4.106e-02   merged_size 822.  
   4,  173 : rejected. changed_loss  4.888e-02   merged_size 802.  
   6,   10 : rejected. changed_loss  2.094e-02   merged_size 646.  
MERGE @ lap 52.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 52.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   28/91 pairs eligible. 63 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.036e+03, size 531. 504.
   0,    1 : pair_score 1.012e+03, size 531. 480.
   0,    3 : pair_score 9.909e+02, size 531. 459.
   0,    6 : pair_score 9.854e+02, size 531. 453.
   1,    2 : pair_score 9.848e+02, size 480. 504.
   2,    3 : pair_score 9.633e+02, size 504. 459.
   2,    6 : pair_score 9.578e+02, size 504. 453.
   1,    3 : pair_score 9.399e+02, size 480. 459.
   1,    6 : pair_score 9.344e+02, size 480. 453.
   3,    6 : pair_score 9.128e+02, size 459. 453.
   4,    7 : pair_score 8.908e+02, size 433. 457.
   0,    9 : pair_score 8.015e+02, size 531. 269.
   2,    9 : pair_score 7.739e+02, size 504. 269.
   1,    9 : pair_score 7.505e+02, size 480. 269.
   7,    8 : pair_score 7.420e+02, size 457. 284.
   3,    9 : pair_score 7.289e+02, size 459. 269.
   4,    8 : pair_score 7.184e+02, size 433. 284.
   7,   11 : pair_score 6.761e+02, size 457. 218.
   8,  173 : pair_score 6.538e+02, size 284. 369.
   4,   11 : pair_score 6.526e+02, size 433. 218.
   9,  173 : pair_score 6.388e+02, size 269. 369.
   7,  174 : pair_score 6.108e+02, size 457. 153.
  11,  173 : pair_score 5.880e+02, size 218. 369.
   4,  174 : pair_score 5.872e+02, size 433. 153.
   8,   11 : pair_score 5.038e+02, size 284. 218.
   8,  174 : pair_score 4.384e+02, size 284. 153.
  11,  174 : pair_score 3.726e+02, size 218. 153.
  10,  174 : pair_score 3.466e+02, size 192. 153.
EVALUATING merges at lap 53.00
   0,    2 : rejected. changed_loss  3.493e-02   merged_size 1035  
   0,    1 : rejected. changed_loss  4.272e-02   merged_size 1012  
   0,    3 : rejected. changed_loss  4.575e-02   merged_size 990.  
   0,    6 : rejected. changed_loss  3.434e-02   merged_size 985.  
   1,    2 : rejected. changed_loss  5.342e-02   merged_size 984.  
   2,    3 : rejected. changed_loss  5.268e-02   merged_size 963.  
   2,    6 : rejected. changed_loss  2.948e-02   merged_size 957.  
   1,    3 : rejected. changed_loss  4.398e-02   merged_size 939.  
   1,    6 : rejected. changed_loss  3.628e-02   merged_size 934.  
   3,    6 : rejected. changed_loss  3.441e-02   merged_size 912.  
   4,    7 : rejected. changed_loss  4.140e-02   merged_size 890.  
   0,    9 : rejected. changed_loss  3.384e-02   merged_size 801.  
   2,    9 : rejected. changed_loss  4.475e-02   merged_size 773.  
   1,    9 : rejected. changed_loss  3.004e-02   merged_size 750.  
   7,    8 : rejected. changed_loss  3.666e-02   merged_size 741.  
   3,    9 : rejected. changed_loss  2.876e-02   merged_size 728.  
   4,    8 : rejected. changed_loss  4.695e-02   merged_size 718.  
   7,   11 : rejected. changed_loss  2.880e-02   merged_size 676.  
   8,  173 : rejected. changed_loss  3.227e-02   merged_size 653.  
   4,   11 : rejected. changed_loss  3.947e-02   merged_size 652.  
   9,  173 : rejected. changed_loss  4.254e-02   merged_size 638.  
   7,  174 : rejected. changed_loss  1.480e-02   merged_size 610.  
  11,  173 : rejected. changed_loss  2.408e-02   merged_size 587.  
   4,  174 : rejected. changed_loss  2.370e-02   merged_size 587.  
   8,   11 : rejected. changed_loss  1.093e-02   merged_size 503.  
   8,  174 : rejected. changed_loss  2.441e-02   merged_size 438.  
  11,  174 : rejected. changed_loss  2.185e-02   merged_size 372.  
  10,  174 : rejected. changed_loss  1.650e-02   merged_size 346.  
MERGE @ lap 53.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 53.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    7 : pair_score 9.889e+02, size 531. 457.
   0,    4 : pair_score 9.653e+02, size 531. 433.
   2,    7 : pair_score 9.612e+02, size 504. 457.
   1,    7 : pair_score 9.379e+02, size 480. 457.
   2,    4 : pair_score 9.376e+02, size 504. 433.
   3,    7 : pair_score 9.163e+02, size 459. 457.
   1,    4 : pair_score 9.143e+02, size 480. 433.
   3,    4 : pair_score 8.927e+02, size 459. 433.
   0,    8 : pair_score 8.165e+02, size 531. 284.
   2,    8 : pair_score 7.888e+02, size 504. 284.
   1,    8 : pair_score 7.655e+02, size 480. 284.
   0,   11 : pair_score 7.507e+02, size 531. 218.
   3,    8 : pair_score 7.440e+02, size 459. 284.
   2,   11 : pair_score 7.230e+02, size 504. 218.
   1,   11 : pair_score 6.997e+02, size 480. 218.
   0,  174 : pair_score 6.854e+02, size 531. 153.
   3,   11 : pair_score 6.781e+02, size 459. 218.
   2,  174 : pair_score 6.577e+02, size 504. 153.
   6,   12 : pair_score 6.444e+02, size 453. 190.
   1,  174 : pair_score 6.343e+02, size 480. 153.
   3,  174 : pair_score 6.128e+02, size 459. 153.
   6,  174 : pair_score 6.073e+02, size 453. 153.
  10,  173 : pair_score 5.620e+02, size 192. 369.
  12,  173 : pair_score 5.598e+02, size 190. 369.
   9,   11 : pair_score 4.887e+02, size 269. 218.
  10,   12 : pair_score 3.837e+02, size 192. 190.
EVALUATING merges at lap 54.00
   0,    7 : rejected. changed_loss  4.368e-02   merged_size 988.  
   0,    4 : rejected. changed_loss  4.805e-02   merged_size 965.  
   2,    7 : rejected. changed_loss  3.392e-02   merged_size 961.  
   1,    7 : rejected. changed_loss  2.276e-02   merged_size 937.  
   2,    4 : rejected. changed_loss  3.541e-02   merged_size 937.  
   3,    7 : rejected. changed_loss  4.599e-02   merged_size 916.  
   1,    4 : rejected. changed_loss  4.436e-02   merged_size 914.  
   3,    4 : rejected. changed_loss  3.302e-02   merged_size 892.  
   0,    8 : rejected. changed_loss  3.588e-02   merged_size 816.  
   2,    8 : rejected. changed_loss  4.474e-02   merged_size 788.  
   1,    8 : rejected. changed_loss  3.899e-02   merged_size 765.  
   0,   11 : rejected. changed_loss  3.474e-02   merged_size 750.  
   3,    8 : rejected. changed_loss  4.784e-02   merged_size 743.  
   2,   11 : rejected. changed_loss  3.449e-02   merged_size 722.  
   1,   11 : rejected. changed_loss  3.369e-02   merged_size 699.  
   0,  174 : rejected. changed_loss  2.078e-02   merged_size 685.  
   3,   11 : rejected. changed_loss  4.315e-02   merged_size 678.  
   2,  174 : rejected. changed_loss  2.494e-02   merged_size 657.  
   6,   12 : rejected. changed_loss  2.042e-02   merged_size 644.  
   1,  174 : rejected. changed_loss  1.863e-02   merged_size 634.  
   3,  174 : rejected. changed_loss  2.213e-02   merged_size 612.  
   6,  174 : rejected. changed_loss  2.703e-02   merged_size 607.  
  10,  173 : rejected. changed_loss  3.895e-02   merged_size 562.  
  12,  173 : rejected. changed_loss  2.922e-02   merged_size 559.  
   9,   11 : rejected. changed_loss  2.950e-02   merged_size 488.  
  10,   12 : rejected. changed_loss  1.311e-02   merged_size 383.  
MERGE @ lap 54.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 54.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   13/91 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,    7 : pair_score 9.108e+02, size 453. 457.
   4,    6 : pair_score 8.873e+02, size 433. 453.
   6,    8 : pair_score 7.385e+02, size 453. 284.
   0,   10 : pair_score 7.247e+02, size 531. 192.
   6,    9 : pair_score 7.234e+02, size 453. 269.
   0,   12 : pair_score 7.226e+02, size 531. 190.
   2,   10 : pair_score 6.969e+02, size 503. 192.
   2,   12 : pair_score 6.948e+02, size 503. 190.
   1,   10 : pair_score 6.737e+02, size 480. 192.
   6,   11 : pair_score 6.726e+02, size 453. 218.
   1,   12 : pair_score 6.715e+02, size 480. 190.
   3,   10 : pair_score 6.521e+02, size 459. 192.
   3,   12 : pair_score 6.500e+02, size 459. 190.
EVALUATING merges at lap 55.00
   6,    7 : rejected. changed_loss  2.914e-02   merged_size 910.  
   4,    6 : rejected. changed_loss  2.883e-02   merged_size 887.  
   6,    8 : rejected. changed_loss  3.442e-02   merged_size 738.  
   0,   10 : rejected. changed_loss  2.840e-02   merged_size 724.  
   6,    9 : rejected. changed_loss  2.814e-02   merged_size 723.  
   0,   12 : rejected. changed_loss  1.819e-02   merged_size 722.  
   2,   10 : rejected. changed_loss  3.814e-02   merged_size 696.  
   2,   12 : rejected. changed_loss  2.682e-02   merged_size 694.  
   1,   10 : rejected. changed_loss  2.178e-02   merged_size 673.  
   6,   11 : rejected. changed_loss  3.103e-02   merged_size 672.  
   1,   12 : rejected. changed_loss  2.455e-02   merged_size 671.  
   3,   10 : rejected. changed_loss  2.001e-02   merged_size 652.  
   3,   12 : rejected. changed_loss  3.410e-02   merged_size 650.  
MERGE @ lap 55.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 55.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   18/91 pairs eligible. 73 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,  173 : pair_score 9.008e+02, size 531. 369.
   2,  173 : pair_score 8.730e+02, size 503. 369.
   1,  173 : pair_score 8.498e+02, size 480. 369.
   3,  173 : pair_score 8.282e+02, size 459. 369.
   7,  173 : pair_score 8.262e+02, size 457. 369.
   7,    9 : pair_score 7.270e+02, size 457. 269.
   4,    9 : pair_score 7.034e+02, size 433. 269.
   7,   10 : pair_score 6.502e+02, size 457. 192.
   7,   12 : pair_score 6.480e+02, size 457. 190.
   4,   10 : pair_score 6.266e+02, size 433. 192.
   4,   12 : pair_score 6.244e+02, size 433. 190.
   8,    9 : pair_score 5.546e+02, size 284. 269.
   8,   10 : pair_score 4.778e+02, size 284. 192.
   8,   12 : pair_score 4.757e+02, size 284. 190.
   9,   10 : pair_score 4.628e+02, size 269. 192.
   9,   12 : pair_score 4.606e+02, size 269. 190.
  10,   11 : pair_score 4.119e+02, size 192. 218.
  11,   12 : pair_score 4.098e+02, size 218. 190.
EVALUATING merges at lap 56.00
   0,  173 : rejected. changed_loss  2.939e-02   merged_size 900.  
   2,  173 : rejected. changed_loss  3.324e-02   merged_size 872.  
   1,  173 : rejected. changed_loss  4.355e-02   merged_size 849.  
   3,  173 : rejected. changed_loss  4.682e-02   merged_size 828.  
   7,  173 : rejected. changed_loss  3.401e-02   merged_size 826.  
   7,    9 : rejected. changed_loss  4.181e-02   merged_size 726.  
   4,    9 : rejected. changed_loss  2.808e-02   merged_size 703.  
   7,   10 : rejected. changed_loss  3.453e-02   merged_size 650.  
   7,   12 : rejected. changed_loss  2.155e-02   merged_size 648.  
   4,   10 : rejected. changed_loss  1.631e-02   merged_size 626.  
   4,   12 : rejected. changed_loss  1.710e-02   merged_size 624.  
   8,    9 : rejected. changed_loss  3.013e-02   merged_size 554.  
   8,   10 : rejected. changed_loss  3.325e-02   merged_size 477.  
   8,   12 : rejected. changed_loss  3.044e-02   merged_size 475.  
   9,   10 : rejected. changed_loss  2.190e-03   merged_size 462.  
   9,   12 : rejected. changed_loss  2.812e-02   merged_size 460.  
  10,   11 : rejected. changed_loss  3.059e-02   merged_size 411.  
  11,   12 : rejected. changed_loss  2.449e-02   merged_size 409.  
MERGE @ lap 56.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 56.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 173,  174 : pair_score 5.227e+02, size 369. 153.
   9,  174 : pair_score 4.234e+02, size 269. 153.
  12,  174 : pair_score 3.445e+02, size 190. 153.
EVALUATING merges at lap 57.00
 173,  174 : rejected. changed_loss  4.470e-03   merged_size 522.  
   9,  174 : rejected. changed_loss  2.414e-02   merged_size 423.  
  12,  174 : rejected. changed_loss  1.202e-02   merged_size 344.  
MERGE @ lap 57.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 57.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,  173 : pair_score 8.227e+02, size 453. 369.
   4,  173 : pair_score 8.026e+02, size 433. 369.
   6,   10 : pair_score 6.466e+02, size 453. 192.
EVALUATING merges at lap 58.00
   6,  173 : rejected. changed_loss  4.107e-02   merged_size 822.  
   4,  173 : rejected. changed_loss  4.889e-02   merged_size 802.  
   6,   10 : rejected. changed_loss  2.094e-02   merged_size 646.  
MERGE @ lap 58.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 58.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   28/91 pairs eligible. 63 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.035e+03, size 531. 503.
   0,    1 : pair_score 1.012e+03, size 531. 480.
   0,    3 : pair_score 9.909e+02, size 531. 459.
   0,    6 : pair_score 9.854e+02, size 531. 453.
   1,    2 : pair_score 9.844e+02, size 480. 503.
   2,    3 : pair_score 9.628e+02, size 503. 459.
   2,    6 : pair_score 9.574e+02, size 503. 453.
   1,    3 : pair_score 9.399e+02, size 480. 459.
   1,    6 : pair_score 9.344e+02, size 480. 453.
   3,    6 : pair_score 9.128e+02, size 459. 453.
   4,    7 : pair_score 8.908e+02, size 433. 457.
   0,    9 : pair_score 8.015e+02, size 531. 269.
   2,    9 : pair_score 7.735e+02, size 503. 269.
   1,    9 : pair_score 7.505e+02, size 480. 269.
   7,    8 : pair_score 7.420e+02, size 457. 284.
   3,    9 : pair_score 7.290e+02, size 459. 269.
   4,    8 : pair_score 7.184e+02, size 433. 284.
   7,   11 : pair_score 6.761e+02, size 457. 218.
   8,  173 : pair_score 6.539e+02, size 284. 369.
   4,   11 : pair_score 6.525e+02, size 433. 218.
   9,  173 : pair_score 6.389e+02, size 269. 369.
   7,  174 : pair_score 6.108e+02, size 457. 153.
  11,  173 : pair_score 5.880e+02, size 218. 369.
   4,  174 : pair_score 5.872e+02, size 433. 153.
   8,   11 : pair_score 5.038e+02, size 284. 218.
   8,  174 : pair_score 4.384e+02, size 284. 153.
  11,  174 : pair_score 3.726e+02, size 218. 153.
  10,  174 : pair_score 3.466e+02, size 192. 153.
EVALUATING merges at lap 59.00
   0,    2 : rejected. changed_loss  3.496e-02   merged_size 1035  
   0,    1 : rejected. changed_loss  4.272e-02   merged_size 1012  
   0,    3 : rejected. changed_loss  4.575e-02   merged_size 990.  
   0,    6 : rejected. changed_loss  3.434e-02   merged_size 985.  
   1,    2 : rejected. changed_loss  5.345e-02   merged_size 984.  
   2,    3 : rejected. changed_loss  5.266e-02   merged_size 962.  
   2,    6 : rejected. changed_loss  2.949e-02   merged_size 957.  
   1,    3 : rejected. changed_loss  4.397e-02   merged_size 939.  
   1,    6 : rejected. changed_loss  3.627e-02   merged_size 934.  
   3,    6 : rejected. changed_loss  3.441e-02   merged_size 912.  
   4,    7 : rejected. changed_loss  4.140e-02   merged_size 890.  
   0,    9 : rejected. changed_loss  3.384e-02   merged_size 801.  
   2,    9 : rejected. changed_loss  4.475e-02   merged_size 773.  
   1,    9 : rejected. changed_loss  3.004e-02   merged_size 750.  
   7,    8 : rejected. changed_loss  3.666e-02   merged_size 742.  
   3,    9 : rejected. changed_loss  2.876e-02   merged_size 728.  
   4,    8 : rejected. changed_loss  4.696e-02   merged_size 718.  
   7,   11 : rejected. changed_loss  2.880e-02   merged_size 676.  
   8,  173 : rejected. changed_loss  3.227e-02   merged_size 653.  
   4,   11 : rejected. changed_loss  3.947e-02   merged_size 652.  
   9,  173 : rejected. changed_loss  4.254e-02   merged_size 638.  
   7,  174 : rejected. changed_loss  1.480e-02   merged_size 610.  
  11,  173 : rejected. changed_loss  2.408e-02   merged_size 588.  
   4,  174 : rejected. changed_loss  2.370e-02   merged_size 587.  
   8,   11 : rejected. changed_loss  1.092e-02   merged_size 503.  
   8,  174 : rejected. changed_loss  2.441e-02   merged_size 438.  
  11,  174 : rejected. changed_loss  2.185e-02   merged_size 372.  
  10,  174 : rejected. changed_loss  1.650e-02   merged_size 346.  
MERGE @ lap 59.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 59.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    7 : pair_score 9.889e+02, size 531. 457.
   0,    4 : pair_score 9.653e+02, size 531. 433.
   2,    7 : pair_score 9.607e+02, size 503. 457.
   1,    7 : pair_score 9.379e+02, size 480. 457.
   2,    4 : pair_score 9.371e+02, size 503. 433.
   3,    7 : pair_score 9.163e+02, size 459. 457.
   1,    4 : pair_score 9.143e+02, size 480. 433.
   3,    4 : pair_score 8.928e+02, size 459. 433.
   0,    8 : pair_score 8.166e+02, size 531. 284.
   2,    8 : pair_score 7.884e+02, size 503. 284.
   1,    8 : pair_score 7.656e+02, size 480. 284.
   0,   11 : pair_score 7.507e+02, size 531. 218.
   3,    8 : pair_score 7.440e+02, size 459. 284.
   2,   11 : pair_score 7.225e+02, size 503. 218.
   1,   11 : pair_score 6.997e+02, size 480. 218.
   0,  174 : pair_score 6.853e+02, size 531. 153.
   3,   11 : pair_score 6.781e+02, size 459. 218.
   2,  174 : pair_score 6.572e+02, size 503. 153.
   6,   12 : pair_score 6.448e+02, size 453. 191.
   1,  174 : pair_score 6.344e+02, size 480. 153.
   3,  174 : pair_score 6.128e+02, size 459. 153.
   6,  174 : pair_score 6.073e+02, size 453. 153.
  10,  173 : pair_score 5.620e+02, size 192. 369.
  12,  173 : pair_score 5.602e+02, size 191. 369.
   9,   11 : pair_score 4.888e+02, size 269. 218.
